,,,,,,,,,,,,,,ClusterLabel
218.0,1526757164.726023,38876.0,59353.0,2.991288,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
219.0,1526757171.727297,38876.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
220.0,1526757117.960802,123.0,123.0,0.013574,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
221.0,1526757175.736897,38877.0,59353.0,2.990403,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
222.0,1526757182.737331,38877.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
223.0,1526757186.747797,38878.0,59353.0,2.999497,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
224.0,1526757193.757271,38878.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
225.0,1526757197.758832,38879.0,59353.0,2.998381,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
226.0,1526757145.960732,123.0,123.0,0.013102,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
227.0,1526757148.960789,123.0,123.0,0.010131,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
228.0,1526757204.767272,38879.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
229.0,1526757151.960738,123.0,123.0,0.018477,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
230.0,1526757208.769777,38880.0,59353.0,2.997323,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
231.0,1526757215.777086,38880.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
232.0,1526757219.780517,38881.0,59353.0,2.996426,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
233.0,1526757226.786814,38881.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
234.0,1526757230.791129,38882.0,59353.0,2.995536,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
235.0,1526757237.796572,38882.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
236.0,1526757185.0,123.0,123.0,0.013819,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
237.0,1526757241.801844,38883.0,59353.0,2.994515,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
238.0,1526757248.806198,38883.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
239.0,1526757252.812636,38884.0,59353.0,2.993475,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
240.0,1526757259.816037,38884.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
241.0,1526757263.823367,38885.0,59353.0,2.992525,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
242.0,1526757211.960499,123.0,123.0,0.012186,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
243.0,1526757270.825856,38885.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
244.0,1526757215.960405,123.0,123.0,0.009523,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
245.0,1526757274.834181,38886.0,59353.0,2.991493,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
246.0,1526757220.960253,123.0,123.0,0.012972,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
247.0,1526757281.835587,38886.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
248.0,1526757285.844918,38887.0,59353.0,2.990424,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
249.0,1526757292.845243,38887.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
250.0,1526757296.855594,38888.0,59353.0,2.999577,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
251.0,1526757302.035559,53834.0,22.0,2.999456,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
252.0,1526757303.016509,39963.0,22.0,2.998542,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
253.0,1526757304.0,38888.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
254.0,1526757304.017838,37612.0,22.0,2.99717,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
255.0,1526757305.019092,51314.0,22.0,2.995922,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
256.0,1526757306.020391,54526.0,22.0,2.994566,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
257.0,1526757307.0,39849.0,22.0,2.993233,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
258.0,1526757307.866276,38895.0,59353.0,2.998651,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
259.0,1526757252.959498,123.0,123.0,0.015973,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
260.0,1526757308.022902,54831.0,22.0,2.991991,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
261.0,1526757309.024145,47198.0,22.0,2.990793,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
262.0,1526757309.044913,53834.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
263.0,1526757310.025035,39963.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
264.0,1526757310.025831,57663.0,22.0,2.999209,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
265.0,1526757311.0,37612.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
266.0,1526757311.027426,37212.0,22.0,2.997539,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
267.0,1526757312.0,51314.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
268.0,1526757312.028391,54567.0,22.0,2.996492,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
269.0,1526757313.025273,54526.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
270.0,1526757313.030956,33358.0,22.0,2.993889,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
271.0,1526757314.025051,39849.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
272.0,1526757314.874906,38895.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
273.0,1526757315.033322,32861.0,22.0,2.991487,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
274.0,1526757314.032065,51887.0,22.0,1.414878,0.0,0.0,0.0,0.0,0.0,2.0,120.0,1.0,40.0,o
275.0,1526757316.024936,47198.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
276.0,1526757316.034435,52169.0,22.0,2.990365,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
277.0,1526757317.034947,57663.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
278.0,1526757317.0,46075.0,22.0,2.998493,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
279.0,1526757318.034986,37212.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
280.0,1526757318.036776,49270.0,22.0,2.998089,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
281.0,1526757318.877172,38907.0,59353.0,2.997541,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
282.0,1526757319.0,54567.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
283.0,1526757319.039119,32837.0,22.0,0.297634,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
284.0,1526757320.034967,33358.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
285.0,1526757320.040249,41565.0,22.0,2.994514,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
286.0,1526757321.041469,39210.0,22.0,2.993234,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
287.0,1526757322.034669,32861.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
288.0,1526757322.043738,58370.0,22.0,0.365597,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
289.0,1526757323.034868,52169.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
290.0,1526757323.045161,34623.0,22.0,2.999548,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
291.0,1526757324.044739,46075.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
292.0,1526757324.045861,50346.0,22.0,2.998959,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
293.0,1526757325.044877,49270.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
294.0,1526757325.048224,46391.0,22.0,2.996461,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
295.0,1526757325.884567,38907.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
296.0,1526757326.049345,47124.0,22.0,2.995267,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
297.0,1526757327.044736,41565.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
298.0,1526757327.0,52791.0,22.0,2.993858,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
299.0,1526757328.044949,39210.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
300.0,1526757328.051846,43709.0,22.0,2.99272,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
301.0,1526757329.051983,60120.0,22.0,2.99261,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
302.0,1526757329.885132,38919.0,59353.0,2.999299,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
303.0,1526757330.0,41158.0,22.0,2.9903,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
304.0,1526757330.054558,34623.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
305.0,1526757331.054651,50346.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
306.0,1526757331.056133,44697.0,22.0,0.367581,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
307.0,1526757332.054708,46391.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
308.0,1526757332.0,36343.0,22.0,2.998157,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
309.0,1526757333.054715,47124.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
310.0,1526757333.058625,48363.0,22.0,2.995786,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
311.0,1526757278.958958,123.0,123.0,0.012504,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
312.0,1526757334.054649,52791.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
313.0,1526757334.059968,58106.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
314.0,1526757335.054565,43709.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
315.0,1526757335.061064,35189.0,22.0,2.993434,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
316.0,1526757336.054776,60120.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
317.0,1526757336.063287,40327.0,22.0,2.991124,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
318.0,1526757336.894446,38919.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
319.0,1526757337.054426,41158.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
320.0,1526757337.064864,47747.0,22.0,0.29484,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
321.0,1526757282.958875,123.0,123.0,0.009759,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
322.0,1526757338.066148,42256.0,22.0,2.998274,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
323.0,1526757339.064467,36343.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
324.0,1526757339.067826,50522.0,22.0,2.996612,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
325.0,1526757340.064514,48363.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
326.0,1526757340.069086,45621.0,22.0,2.995291,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
327.0,1526757340.896058,38931.0,59353.0,2.998314,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
328.0,1526757341.068984,60946.0,22.0,2.995413,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
329.0,1526757342.064525,35189.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
330.0,1526757342.071441,35540.0,22.0,0.309354,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
331.0,1526757343.064451,40327.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
332.0,1526757343.072723,49123.0,22.0,2.991635,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
333.0,1526757288.958715,123.0,123.0,0.014826,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
334.0,1526757344.073065,37056.0,22.0,2.991193,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
335.0,1526757345.074363,42256.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
336.0,1526757345.075712,54517.0,22.0,2.998655,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
337.0,1526757346.074486,50522.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
338.0,1526757346.077251,59921.0,22.0,0.394197,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
339.0,1526757347.074311,45621.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
340.0,1526757347.076939,38943.0,22.0,2.997314,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
341.0,1526757347.904272,38931.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
342.0,1526757348.074621,60946.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
343.0,1526757348.079776,57596.0,22.0,2.994301,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
344.0,1526757349.080518,36122.0,22.0,0.46861,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
345.0,1526757350.082895,56585.0,22.0,2.991217,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
346.0,1526757351.0,37056.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
347.0,1526757351.084163,57650.0,22.0,3.000073,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
348.0,1526757351.906839,38943.0,59353.0,2.997183,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
349.0,1526757352.084162,54517.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
350.0,1526757352.084901,60933.0,22.0,2.99937,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
351.0,1526757353.085995,33350.0,22.0,2.998173,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
352.0,1526757354.084329,38943.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
353.0,1526757354.088605,39061.0,22.0,2.995484,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
354.0,1526757355.084179,57596.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
355.0,1526757355.089888,39976.0,22.0,2.994155,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
356.0,1526757356.0,39430.0,22.0,2.994287,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
357.0,1526757357.084227,56585.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
358.0,1526757357.092121,55420.0,22.0,2.991929,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
359.0,1526757358.093998,57650.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
360.0,1526757358.093202,33607.0,22.0,0.35904,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
361.0,1526757358.913941,38943.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
362.0,1526757359.093517,37688.0,22.0,2.990509,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
363.0,1526757359.094005,60933.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
364.0,1526757360.0,33350.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
365.0,1526757360.096343,45237.0,22.0,2.99789,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
366.0,1526757361.097566,46056.0,22.0,2.996375,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
367.0,1526757362.094143,39976.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
368.0,1526757362.099025,54178.0,22.0,2.994983,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
369.0,1526757362.917654,38955.0,59353.0,2.996277,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
370.0,1526757363.094044,39430.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
371.0,1526757363.100351,51967.0,22.0,2.99357,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
372.0,1526757364.094287,55420.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
373.0,1526757364.100381,46600.0,22.0,2.993613,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
374.0,1526757365.102682,58731.0,22.0,2.991244,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
375.0,1526757366.094187,37688.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
376.0,1526757366.0,58950.0,22.0,2.999918,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
377.0,1526757311.325672,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
378.0,1526757367.103976,45237.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
379.0,1526757367.105853,45579.0,22.0,2.998095,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
380.0,1526757368.103987,46056.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
381.0,1526757368.105972,54719.0,22.0,2.997973,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
382.0,1526757369.104298,54178.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
383.0,1526757369.108507,44311.0,22.0,2.995332,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
384.0,1526757369.923786,38955.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
385.0,1526757370.104088,51967.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
386.0,1526757370.109702,40620.0,22.0,0.323642,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
387.0,1526757371.104031,46600.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
388.0,1526757371.110647,55721.0,22.0,2.993145,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
389.0,1526757372.103911,58731.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
390.0,1526757372.111867,46676.0,22.0,2.99194,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
391.0,1526757373.113073,50533.0,22.0,2.990689,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
392.0,1526757373.113784,58950.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
393.0,1526757373.928468,38967.0,59353.0,2.995225,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
394.0,1526757374.113878,45579.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
395.0,1526757374.114789,37976.0,22.0,2.999071,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
396.0,1526757375.0,54719.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
397.0,1526757375.0,47088.0,22.0,2.997441,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
398.0,1526757376.113984,44311.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
399.0,1526757376.117582,56283.0,22.0,2.996221,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
400.0,1526757321.958064,123.0,123.0,0.013546,48.0,48.0,0.0,0.0,0.0,1.0,76.0,1.0,76.0,o
401.0,1526757377.118789,55451.0,22.0,2.994807,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
402.0,1526757378.113722,55721.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
403.0,1526757378.120112,47225.0,22.0,2.99356,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
404.0,1526757379.114014,46676.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
405.0,1526757379.121153,52612.0,22.0,2.992427,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
406.0,1526757380.113747,50533.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
407.0,1526757380.121186,42334.0,22.0,2.992413,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
408.0,1526757380.933695,38967.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
409.0,1526757381.123749,37976.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
410.0,1526757381.123984,49537.0,22.0,0.325174,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
411.0,1526757382.123808,47088.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
412.0,1526757382.125384,49218.0,22.0,2.998259,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
413.0,1526757383.123752,56283.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
414.0,1526757383.0,50163.0,22.0,2.997017,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
415.0,1526757384.123877,55451.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
416.0,1526757384.127966,56988.0,22.0,0.336106,0.0,0.0,0.0,0.0,0.0,1.0,60.0,1.0,40.0,o
417.0,1526757384.939193,38979.0,59353.0,2.994424,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
418.0,1526757385.0,47225.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
419.0,1526757385.129246,60883.0,22.0,2.994341,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
420.0,1526757386.0,52612.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
421.0,1526757386.130507,40141.0,22.0,2.993046,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
422.0,1526757387.123672,42334.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
423.0,1526757387.131602,48598.0,22.0,2.991916,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
424.0,1526757388.132999,49177.0,22.0,2.990414,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
425.0,1526757389.133731,49218.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
426.0,1526757389.135212,52727.0,22.0,2.998396,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
427.0,1526757334.492824,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.0,0.0,0.0,o
428.0,1526757390.133661,50163.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
429.0,1526757390.136251,51252.0,22.0,2.997317,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
430.0,1526757391.0,41999.0,22.0,2.997367,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
431.0,1526757391.943546,38979.0,59353.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
432.0,1526757392.133863,60883.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
433.0,1526757392.138762,42872.0,22.0,2.994679,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
434.0,1526757393.133636,40141.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
435.0,1526757393.139825,46236.0,22.0,2.993621,0.0,0.0,0.0,0.0,0.0,3.0,180.0,0.0,0.0,o
436.0,1526757394.133792,48598.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,60.0,0.0,0.0,o
